id,split,text,label,label_name
RD-01635,train,保持规律作息对心理健康有益,0,非谣言
RD-01636,train,疫苗不能预防变异病毒,1,谣言
RD-01637,train,癌症来源于情绪压抑,1,谣言
RD-01638,train,用舌头舔牙能治牙周炎,1,谣言
RD-01639,train,远眺可逆转近视,1,谣言
RD-01640,train,便秘不是诱发直肠癌的高危因素,0,非谣言
RD-01641,train,疫苗是人体试验产品,1,谣言
RD-01642,train,黄连素对痢疾类疾病有效不能滥用,0,非谣言
RD-01643,train,蛋白质补得越多越容易瘦,1,谣言
RD-01644,train,补钙除奶类外也可通过豆类鱼类摄取,0,非谣言
RD-01645,train,深睡眠是身体修复的重要阶段,0,非谣言
RD-01646,train,疫苗能引发精神疾病,1,谣言
RD-01647,train,打呼噜不会危害身体,1,谣言
RD-01648,train,抢救心搏骤停的患者时，应当第一时间进行心肺复苏,0,非谣言
RD-01649,train,焦虑抑郁可以通过心理治疗逐步改善,0,非谣言
RD-01650,train,免洗洗手液不代替流水洗手,0,非谣言
RD-01651,train,疫苗注射后寿命缩短,1,谣言
RD-01652,train,健身必须请私教才有效果,1,谣言
RD-01653,train,散光能自愈,1,谣言
RD-01654,train,补觉不能完全替代长期睡眠不足的影响,0,非谣言
RD-01655,train,早起锻炼适合早睡人群,0,非谣言
RD-01656,train,夜里洗头会生病,1,谣言
RD-01657,train,病毒不能附着于毛发长期传播,0,非谣言
RD-01658,train,女性不高潮是天性,1,谣言
RD-01659,train,心理疾病也属于医学范畴,0,非谣言
RD-01660,train,适度阳光有益健康但非病毒杀手,0,非谣言
RD-01661,train,多喝醋能软化血管,1,谣言
RD-01662,train,孩子频繁眨眼说明聪明,1,谣言
RD-01663,train,多晒太阳能治骨质疏松,1,谣言
RD-01664,train,心理问题不影响个体价值,0,非谣言
RD-01665,train,性经验不应作为评判女性价值的标准,0,非谣言
RD-01666,train,用眼不度数就不伤眼,1,谣言
RD-01667,train,他汀伤肝伤肾、不能常吃,1,谣言
RD-01668,train,减脂应结合合理运动和个体差异调整,0,非谣言
RD-01669,train,吃酵素不减肥。,0,非谣言
RD-01670,train,腹肌训练需搭配饮食控制,0,非谣言
RD-01671,train,拍打肝经能排毒,1,谣言
RD-01672,train,吃碱性食物能防癌治癌,1,谣言
RD-01673,train,塑料瓶中的水暴晒后仍然可以饮用,0,非谣言
RD-01674,train,咖啡因会延迟入睡应避免睡前摄入,0,非谣言
RD-01675,train,脂肪燃烧需要持续运动而非瞬时爆发,0,非谣言
RD-01676,train,走路是适合大多数人的初级有氧方式,0,非谣言
RD-01677,train,泡脚有助睡眠但不能治疗慢性疾病,0,非谣言
RD-01678,train,退烧后反而可能是登革热感染者最危险的时候,0,非谣言
RD-01679,train,喝骨头汤能补钙,1,谣言
RD-01680,train,用醋洗澡无科学证据支持其排毒作用,0,非谣言
RD-01681,train,吃黑芝麻能降血糖,1,谣言
RD-01682,train,睡前刷手机能帮助入眠,1,谣言
RD-01683,train,力量训练不会影响智力,0,非谣言
RD-01684,train,苹果减肥法三天能瘦十斤,1,谣言
RD-01685,train,胎儿心跳慢是男孩,1,谣言
RD-01686,train,疫苗导致婴儿猝死,1,谣言
RD-01687,train,接种疫苗不影响智力发育,0,非谣言
RD-01688,train,. 糖尿病人要把血糖降到正常范围,1,谣言
RD-01689,train,疫苗等于病毒注入体内,1,谣言
RD-01690,train,避孕药不具成瘾性,0,非谣言
RD-01691,train,常喝莲子心茶降心火,1,谣言
RD-01692,train,艾滋病能通过蚊子叮咬传播,1,谣言
RD-01693,train,多吃猪肝补血养肝,1,谣言
RD-01694,train,所有流行病都是疫苗造成的,1,谣言
RD-01695,train,锻炼时间越久越好,1,谣言
RD-01696,train,不能局部减脂脂肪减少是全身性的,0,非谣言
RD-01697,train,半夜醒来说明肝不好,1,谣言
RD-01698,train,乳制品含钙丰富但需避免高糖添加饮品,0,非谣言
RD-01699,train,黄瓜不能和花生一起吃会拉肚子,1,谣言
RD-01700,train,中药是没有副作用的,1,谣言
RD-01701,train,心理疾病就是软弱的表现,1,谣言
RD-01702,train,益生菌对肠道有益但需结合膳食结构,0,非谣言
RD-01703,train,心理疾病不能治愈只能维持,1,谣言
RD-01704,train,走路走一万步就一定健康,1,谣言
RD-01705,train,疫苗会导致自闭症,1,谣言
RD-01706,train,一次彻夜通宵不会影响健康,1,谣言
RD-01707,train,重复感染需关注防护措施,0,非谣言
RD-01708,train,阳性就是重症,1,谣言
RD-01709,train,长寿更依赖生活方式而非个别食疗,0,非谣言
RD-01710,train,蟹肉棒里没有蟹肉。,0,非谣言
RD-01711,train,看心理医生是一种积极面对问题的行为,0,非谣言
RD-01712,train,常眨眼能改善近视,1,谣言
RD-01713,train,啤酒配烧烤等于慢性自杀,1,谣言
RD-01714,train,假性近视可逆但长期拖延可能发展为真性近视,0,非谣言
RD-01715,train,晚上用脑多会睡得更香,1,谣言
RD-01716,train,婚前性行为等于道德沦丧,1,谣言
RD-01717,train,每天吃点黑芝麻头发就不白,1,谣言
RD-01718,train,心理疾病者不应该为自己的行为负责,1,谣言
RD-01719,train,体重秤不是唯一评估健康的工具体成分更关键,0,非谣言
RD-01720,train,喝三七粉能活血化瘀治一切,1,谣言
RD-01721,train,锻炼并不能实现局部减脂  进行运动时，身体会代谢并消耗全身的脂肪，而不是特定部位的脂肪。,0,非谣言
RD-01722,train,痛风需控制嘌呤摄入但非完全禁肉,0,非谣言
RD-01723,train,纯素食不需要补充维生素,1,谣言
RD-01724,train,水果不含糖不会影响血糖,1,谣言
RD-01725,train,高血脂与膳食结构、遗传相关需综合干预,0,非谣言
RD-01726,train,肌肉增长需搭配营养与训练刺激,0,非谣言
RD-01727,train,口交一定传播性病,1,谣言
RD-01728,train,高血压患者应限制钠摄入而非完全不吃盐,0,非谣言
RD-01729,train,病毒感染不影响使用空调,0,非谣言
RD-01730,train,良好的心理状态有利于治疗配合但非唯一因素,0,非谣言
RD-01731,train,高血压头痛就是脑溢血前兆,1,谣言
RD-01732,train,自残是为了引人注意,1,谣言
RD-01733,train,空腹喝蜂蜜水不能治疗便秘。,0,非谣言
RD-01734,train,认知行为疗法是广泛应用的有效治疗手段,0,非谣言
RD-01735,train,不打疫苗就能远离医院,1,谣言
RD-01736,train,心理咨询是专业干预而非简单倾诉,0,非谣言
RD-01737,train,黑头粉刺挤干净才健康,1,谣言
RD-01738,train,补钙只能靠喝牛奶,1,谣言
RD-01739,train,HPV疫苗可有效预防宫颈癌,0,非谣言
RD-01740,train,打疫苗会得抑郁症,1,谣言
RD-01741,train,举重后一定会驼背,1,谣言
RD-01742,train,水果越甜热量就越高,1,谣言
RD-01743,train,舒适装备可增强训练体验非必须条件,0,非谣言
RD-01744,train,控制饮食不需要管睡眠,1,谣言
RD-01745,train,狂犬病潜伏期一般在数周至数月,0,非谣言
RD-01746,train,咳嗽拍背能拍出痰来,1,谣言
RD-01747,train,成人打疫苗无意义,1,谣言
RD-01748,train,只靠补剂就能练出好身材,1,谣言
RD-01749,train,女性年龄越大生育风险增高但仍可孕,0,非谣言
RD-01750,train,疫苗中的辅料都是致癌物,1,谣言
RD-01751,train,生完孩子继发性痛经并不会好，只是在一定程度上缓解原发性痛经,0,非谣言
RD-01752,train,科学记录饮食有助于了解热量摄入和改善习惯,0,非谣言
RD-01753,train,得了干眼症只能靠滴眼药水,1,谣言
RD-01754,train,卸妆只用清水也可以,1,谣言
RD-01755,train,补肾就能治阳痿,1,谣言
RD-01756,train,跳绳练久了会长高,1,谣言
RD-01757,train,菠菜豆腐一起吃，很少发生得肾结石的情况,0,非谣言
RD-01758,train,饮食计划应长期坚持不建议快速节食法,0,非谣言
RD-01759,train,女性不能主动要求避孕措施,1,谣言
RD-01760,train,小儿推拿仅能缓解部分症状不能替代药物,0,非谣言
RD-01761,train,输液能预防心脑血管疾病,1,谣言
RD-01762,train,心理疾病无法判断真假,1,谣言
RD-01763,train,肚脐贴药能治胃病,1,谣言
RD-01764,train,有传染病的人一定很脏,1,谣言
RD-01765,train,入睡慢说明脑子聪明,1,谣言
RD-01766,train,多喝酒可以活血,1,谣言
RD-01767,train,并不是所有的粗粮都有助于减肥,0,非谣言
RD-01768,train,剃光头”起不到激活毛囊促进生发的作用。,0,非谣言
RD-01769,train,定时起床比补觉更有助身体调节,0,非谣言
RD-01770,train,没有食物可以杀死癌细胞,0,非谣言
RD-01771,train,阳气不足非现代医学概念缺乏量化标准,0,非谣言
RD-01772,train,十根手指测得的血糖值并没有差别,0,非谣言
RD-01773,train,豆腐富含钙质适量摄入不会导致结石,0,非谣言
RD-01774,train,柿子和螃蟹一起吃会结石,1,谣言
RD-01775,train,自慰不影响生殖器发育,0,非谣言
RD-01776,train,老年人不该洗冷水澡,1,谣言
RD-01777,train,睡眠质量比单纯时间更重要,0,非谣言
RD-01778,train,痛风只要不吃海鲜就好,1,谣言
RD-01779,train,训练应配合科学方法与饮食休息,0,非谣言
RD-01780,train,喝莲子心茶可清心火但需控制用量,0,非谣言
RD-01781,train,长相奇怪的草莓可以吃,0,非谣言
RD-01782,train,中医能让头发变黑,1,谣言
RD-01783,train,HPV疫苗是预防宫颈癌的重要工具,0,非谣言
RD-01784,train,隔夜菜不致癌。。,0,非谣言
RD-01785,train,只要狗打疫苗就不会传播狂犬病,1,谣言
RD-01786,train,吃饭后吃一些特定食物能抵消热量吸走脂肪,1,谣言
RD-01787,train,五谷杂粮是营养来源之一非灵丹妙药,0,非谣言
RD-01788,train,心情不好就是肝气郁结,1,谣言
RD-01789,train,一日只吃两顿更长寿,1,谣言
RD-01790,train,良好的社会支持有助于心理康复,0,非谣言
RD-01791,train,白天充足光照有助晚上入睡,0,非谣言
RD-01792,train,抗生素可以治疗所有感染,1,谣言
RD-01793,train,所有汤都有高营养价值,1,谣言
RD-01794,train,床越软越有助睡眠,1,谣言
RD-01795,train,自慰会导致精神问题,1,谣言
RD-01796,train,胃病治疗需明确病因不应依赖肚脐贴药,0,非谣言
RD-01797,train,胶原蛋白不能养颜美容。,0,非谣言
RD-01798,train,饥饿非训练效果指标,0,非谣言
RD-01799,train,背部有痘是肺不好,1,谣言
RD-01800,train,只要不孤独就不会有心理病,1,谣言
RD-01801,train,肿瘤标志物高就是癌症晚期,1,谣言
RD-01802,train,瑜伽练习时间越长越能瘦,1,谣言
RD-01803,train,快速减肥往往难以长期维持，容易反弹,0,非谣言
RD-01804,train,零食一概不能碰,1,谣言
RD-01805,train,. 喝茶不减肥。。,0,非谣言
RD-01806,train,长期打鼾可能是睡眠呼吸暂停的表现,0,非谣言
RD-01807,train,呼吸声重睡得深,1,谣言
RD-01808,train,高血压没有症状就没有危害,1,谣言
RD-01809,train,膳食应结合年龄性别体重和活动水平定制,0,非谣言
RD-01810,train,减少手机使用有助视力保护但非唯一因素,0,非谣言
RD-01811,train,糖分并非毒素关键在于控制摄入量,0,非谣言
RD-01812,train,疫苗不会造成长期激素失调,0,非谣言
RD-01813,train,吃补品能提高怀孕几率,1,谣言
RD-01814,train,疫苗是预防传染病最有效的公共卫生手段,0,非谣言
RD-01815,train,刮痧能降血压,1,谣言
RD-01816,train,乳腺结节多数为良性需定期随访,0,非谣言
RD-01817,train,HPV疫苗已获FDA等国际权威机构广泛认证,0,非谣言
RD-01818,train,小儿推拿能治好感冒发烧,1,谣言
RD-01819,train,生地黄能清热养阴通便,1,谣言
RD-01820,train,春捂秋冻”身体好,1,谣言
RD-01821,train,天天洗头发会掉光头发,1,谣言
RD-01822,train,抗癌只能靠意志力,1,谣言
RD-01823,train,针刺耳朵能降血脂,1,谣言
RD-01824,train,高温天气病毒就会自然死掉,1,谣言
RD-01825,train,咽炎不能说话否则加重,1,谣言
RD-01826,train,蜂蜜、大蒜并不疗幽门螺杆菌感染,0,非谣言
RD-01827,train,放疗化疗需在医生指导下规范执行,0,非谣言
RD-01828,train,合理锻炼不会损伤肾功能,0,非谣言
RD-01829,train,打手枪会影响生长发育,1,谣言
RD-01830,train,蒸汽眼罩并不能护眼助眠,0,非谣言
RD-01831,train,果糖比蔗糖健康很多,1,谣言
RD-01832,train,高蛋白饮食要搭配足够水分防止代谢负担,0,非谣言
RD-01833,train,跳跃运动能瘦肚子,0,非谣言
RD-01834,train,疫苗并非病毒本体而是病毒成分或灭活体,0,非谣言
RD-01835,train,夜间排尿多是肾虚,1,谣言
RD-01836,train,每天喝醋能降血压,1,谣言
RD-01837,train,肺结节就是肺癌前兆,1,谣言
RD-01838,train,老花和近视可共存不同机制需分别矫正,0,非谣言
RD-01839,train,节食加运动瘦得最快,1,谣言
RD-01840,train,得过病就不用打疫苗,1,谣言
RD-01841,train,久坐不动比跑步更伤膝盖,0,非谣言
RD-01842,train,中药不能替代抗生素治疗细菌感染,0,非谣言
RD-01843,train,阳光适度照射有益但需防紫外线伤害,0,非谣言
RD-01844,train,只吃生菜几天就能瘦很多,1,谣言
RD-01845,train,规范训练可降低运动损伤风险,0,非谣言
RD-01846,train,夜间排尿增多可能需泌尿科或内分泌科评估,0,非谣言
RD-01847,train,不吃变质食物。避免食用长时间在室温下放置的凉菜和散装熟食。,0,非谣言
RD-01848,train,手脚冰凉就是血液循环差,1,谣言
RD-01849,train,女性不易增大肌肉块，不必害怕力量训练,0,非谣言
RD-01850,train,高血压患者不能打流感疫苗,1,谣言
RD-01851,train,卧床不动不等于真正休息,0,非谣言
RD-01852,train,定时作息比一次性长睡更重要,0,非谣言
RD-01853,train,吃辣可以加速脂肪燃烧,1,谣言
RD-01854,train,糖尿病只要忌口就能控制,1,谣言
RD-01855,train,病毒多为自然变异出现,0,非谣言
RD-01856,train,脂肪可以通过汗水排出,1,谣言
RD-01857,train,长期饮酒是肝癌重要危险因素,0,非谣言
RD-01858,train,癌症是吃出来的,1,谣言
RD-01859,train,黑豆营养丰富但不具特效治疗作用,0,非谣言
RD-01860,train,锻炼腹肌能减掉肚子上的脂肪,1,谣言
RD-01861,train,苦参等中草药成分需经毒理验证后使用,0,非谣言
RD-01862,train,不抽烟不喝酒就不会得癌,1,谣言
RD-01863,train,医学,0,非谣言
RD-01864,train,疫苗对变异病毒通常仍有保护力尤其重症防护,0,非谣言
RD-01865,train,月经不调都是肝郁气滞,1,谣言
RD-01866,train,咽喉痛是上火引起的,1,谣言
RD-01867,train,只有多性伴侣才会得性病,1,谣言
RD-01868,train,吃感冒药能预防新冠,1,谣言
RD-01869,train,拔罐会排出体内垃圾,1,谣言
RD-01870,train,捂汗不等于驱寒更可能诱发脱水,0,非谣言
RD-01871,train,心理咨询可提升情绪认知和人际互动质量,0,非谣言
RD-01872,train,腿粗就是因为练得太多,1,谣言
RD-01873,train,规律运动和充足睡眠是减脂成功的关键,0,非谣言
RD-01874,train,敷蛋清能祛痘,1,谣言
RD-01875,train,自慰不会引发肾衰等系统性疾病,0,非谣言
RD-01876,train,疫苗接种不会加快病毒变异,0,非谣言
RD-01877,train,月子酒也别喝。,0,非谣言
RD-01878,train,每天仰卧起坐100个能出腹肌,1,谣言
RD-01879,train,食物营养价值与价格无必然关系,0,非谣言
RD-01880,train,高质量睡眠有助于情绪调节与记忆巩固,0,非谣言
RD-01881,train,中医与心理调适结合能改善慢性压力,0,非谣言
RD-01882,train,性格内向的人更容易得心理病,1,谣言
RD-01883,train,经常点按百会穴能增智,1,谣言
RD-01884,train,肚脐贴姜能治肚子痛,1,谣言
RD-01885,train,脖子长是气血不足,1,谣言
RD-01886,train,人要补肾才能强壮,1,谣言
RD-01887,train,流鼻血要抬头止血,1,谣言
RD-01888,train,头发稀疏是脑供血不足,1,谣言
RD-01889,train,秋天吃梨能清肺化痰防过敏,1,谣言
RD-01890,train,大多数疫苗不含动物源成分对过敏人群有替代选择,0,非谣言
RD-01891,train,降糖药种类多需个体化选择,0,非谣言
RD-01892,train,西瓜和小龙虾一起吃不会中毒,0,非谣言
RD-01893,train,拔罐拔出紫的是湿气重,1,谣言
RD-01894,train,汤中营养不如食材本身丰富,0,非谣言
RD-01895,train,中药补肾就能提高性能力,1,谣言
RD-01896,train,中药防病需结合现代医学并非万能,0,非谣言
RD-01897,train,疫苗注射位置会癌变,1,谣言
RD-01898,train,胎盘是大补药,1,谣言
RD-01899,train,心理疾病靠自己调节就能好,1,谣言
RD-01900,train,粗粮吃越多越健康,1,谣言
RD-01901,train,花旗参会上火,1,谣言
RD-01902,train,疫苗保护人体的方式是预训练免疫系统,0,非谣言
RD-01903,train,喝红酒能预防心脏病,1,谣言
RD-01904,train,水果热量低，吃水果可以减肥。,1,谣言
RD-01905,train,屋里熏醋不能预防感冒。,0,非谣言
RD-01906,train,摄入脂肪一定会变胖,1,谣言
RD-01907,train,. 喝可乐不杀精。。,0,非谣言
RD-01908,train,尿酸高也能吃豆腐。,0,非谣言
RD-01909,train,打游戏也能放松促进睡眠,1,谣言
RD-01910,train,只要用清水冲洗私处就不会感染,1,谣言
RD-01911,train,打性抑制针的作用是治疗儿童性早熟，避免阻碍孩子身高增长，而不是增高,0,非谣言
RD-01912,train,疫苗打多了会变笨,1,谣言
RD-01913,train,痛风就要彻底断肉,1,谣言
RD-01914,train,核心训练可提升整体稳定与表现,0,非谣言
RD-01915,train,伤口必须用酒精才能彻底消毒,0,非谣言
RD-01916,train,不打疫苗可能导致个体暴露于严重传染病风险中,0,非谣言
RD-01917,train,接种疫苗的孩子更容易得病,1,谣言
RD-01918,train,规律运动有助女性内分泌平衡,0,非谣言
RD-01919,train,拔罐后不能洗澡否则会寒气入侵,1,谣言
RD-01920,train,不喝酒不代表完全无肝癌风险应定期筛查,0,非谣言
RD-01921,train,乳糖不耐者可选择酸奶或乳糖分解奶,0,非谣言
RD-01922,train,血型和饮食模式无关。,0,非谣言
RD-01923,train,发热就一定是新冠,1,谣言
RD-01924,train,心理问题没法预防,1,谣言
RD-01925,train,近视就不要运动,1,谣言
RD-01926,train,焦虑不是懒惰表现而是压力反应,0,非谣言
RD-01927,train,吃高蛋白零食可以不长胖,1,谣言
RD-01928,train,油炸食品应少吃以减少反式脂肪和热量摄入,0,非谣言
RD-01929,train,白天打盹能完全替代夜间睡眠,1,谣言
RD-01930,train,处女膜破裂一定意味着发生过性行为,1,谣言
RD-01931,train,多吞口水可以延年益寿,1,谣言
RD-01932,train,女孩子经期游泳会导致不孕,1,谣言
RD-01933,train,疼痛管理是癌症治疗重要部分之一,0,非谣言
RD-01934,train,健康饮食应包含多样化天然食物,0,非谣言
RD-01935,train,夜宵吃得少就不影响减肥,1,谣言
RD-01936,train,枸杞有保健作用但不能治疗屈光不正,0,非谣言
RD-01937,train,艾滋病可发生在任何人群,0,非谣言
RD-01938,train,玉米须煮水喝能降血压、降血糖、降血脂,1,谣言
RD-01939,train,大蒜空腹吃可以杀菌防癌,1,谣言
RD-01940,train,腹肌显现需整体体脂下降,0,非谣言
RD-01941,train,病毒可以在水中存活数月,1,谣言
RD-01942,train,喝豆浆可以溶脂,1,谣言
RD-01943,train,早上第一泡尿最养生,1,谣言
RD-01944,train,看电视距离合适和亮度恰当更关键,0,非谣言
RD-01945,train,在公交车上坐下就可能感染疾病,1,谣言
RD-01946,train,方便面不需要肝脏排毒 32 天。「,0,非谣言
RD-01947,train,感冒不吃药也会好,1,谣言
RD-01948,train,青光眼和白内障是一回事,1,谣言
RD-01949,train,自慰不会引起乳腺疾病,0,非谣言
RD-01950,train,心理问题不等于性格缺陷,0,非谣言
RD-01951,train,早上自然醒就不用再睡,1,谣言
RD-01952,train,把双手搓热能杀菌,1,谣言
RD-01953,train,疫苗对变异病毒完全无效,1,谣言
RD-01954,train,高血压会遗传无法预防,1,谣言
RD-01955,train,做器械练不如自由重量,1,谣言
RD-01956,train,眼药水滴多了能视力恢复,1,谣言
RD-01957,train,大便不每天排就是便秘,1,谣言
RD-01958,train,部分人可能经历新冠后遗症应规范评估,0,非谣言
RD-01959,train,夜晚情绪波动可能加剧失眠问题,0,非谣言
RD-01960,train,每天起床时间保持一致可加强生物钟,0,非谣言
RD-01961,train,健脾补气常用于体倦乏力但不是万能,0,非谣言
RD-01962,train,吃水果不需要限量和种类搭配,1,谣言
RD-01963,train,乳糖不耐受就等于不能喝任何奶,1,谣言
RD-01964,train,心理咨询师根本不会保密,1,谣言
RD-01965,train,看心理医生会上瘾,1,谣言
RD-01966,train,生冷食物对消化影响因人而异无绝对禁忌,0,非谣言
RD-01967,train,不要靠吃何首乌黑发。,0,非谣言
RD-01968,train,手脚冰凉就是体寒需要调理,1,谣言
RD-01969,train,抑郁症患者都是不满足的人,1,谣言
RD-01970,train,药物治疗对部分重度患者是必要手段,0,非谣言
RD-01971,train,中药比西药一定更安全,1,谣言
RD-01972,train,手术可矫正屈光但存在适应症与风险,0,非谣言
RD-01973,train,月经周期的变化因人而异非越多越好,0,非谣言
RD-01974,train,瘦子也可能是高血脂,1,谣言
RD-01975,train,训练应循序渐进避免过度,0,非谣言
RD-01976,train,夜间驾驶不影响眼健康,1,谣言
RD-01977,train,疫苗没有通过完整试验就上市,1,谣言
RD-01978,train,维生素可以替代食物用于减肥,1,谣言
RD-01979,train,只要远眺就能防近视,1,谣言
RD-01980,train,无论是餐前还是餐后吃水果，都不会影响营养的消化吸收。,0,非谣言
RD-01981,train,蛋白质吃多了伤肝伤肾,0,非谣言
RD-01982,train,喝中药不能用不锈钢锅煎煮,1,谣言
RD-01983,train,步行可促进健康但不一定满足全部训练目标,0,非谣言
RD-01984,train,生吃洋葱可以杀菌,1,谣言
RD-01985,train,长期早醒说明睡眠好,1,谣言
RD-01986,train,戴多层避孕套反而易破损不推荐,0,非谣言
RD-01987,train,有氧、力量结合多种方式皆可燃脂,0,非谣言
RD-01988,train,发烧就等于传染病,1,谣言
RD-01989,train,睡觉前必须热水泡脚,1,谣言
RD-01990,train,蒸锅水致癌  反复用来蒸馒头等的剩锅水，重金属和硝酸盐的浓度会增加，而硝酸盐受热分解成亚硝酸盐，对人体危害严重。现代医学已证明，亚硝酸盐是一种强烈的致癌性物质。,1,谣言
RD-01991,train,散瞳是检查屈光准确性的手段无永久伤害,0,非谣言
RD-01992,train,黄瓜的苦涩感是黄瓜本身的成分导致的  越靠近黄瓜尾部，苦味素越多，吃的时候会感觉口感苦涩,0,非谣言
RD-01993,train,按摩肚子能治便秘,1,谣言
RD-01994,train,肾结石是喝矿泉水造成的,1,谣言
RD-01995,train,食补应因人而异不能以偏概全,0,非谣言
RD-01996,train,性功能障碍可通过治疗恢复,0,非谣言
RD-01997,train,心理问题可以预防如建立良好应对机制,0,非谣言
RD-01998,train,精子质量无法通过饮食改善,1,谣言
RD-01999,train,喝绿豆汤能解一切毒,1,谣言
RD-02000,train,清洗尿道无法代替性病防护,0,非谣言
RD-02001,train,流感疫苗需年年接种因病毒变异迅速,0,非谣言
RD-02002,train,仰头的动作可以缓解颈椎病,1,谣言
RD-02003,train,长皱纹是因为洗脸太多,1,谣言
RD-02004,train,心理问题不排除身体疾病背景需综合评估,0,非谣言
RD-02005,train,热水能缓解过敏,1,谣言
RD-02006,train,“液断减肥法”，喝着喝着就瘦了。,1,谣言
RD-02007,train,癌细胞怕热喝热水能抗癌,1,谣言
RD-02008,train,包皮问题需医学评估与是否手术无绝对,0,非谣言
RD-02009,train,坐窗边看书对眼睛好,1,谣言
RD-02010,train,视力恢复训练能逆转近视,1,谣言
RD-02011,train,补钙应当以食物为基础。,0,非谣言
RD-02012,train,高血压患者在服用药物治疗期间吸烟、喝酒，可能会影响药效，不利于疾病的治疗，甚至会加重病情,0,非谣言
RD-02013,train,中医治疗应重视现代影像学检验辅助诊断,0,非谣言
RD-02014,train,只要有痣就是癌前兆,1,谣言
RD-02015,train,脱发是因为用脑过度,1,谣言
RD-02016,train,动物肝脏富含铁但不建议频繁摄入,0,非谣言
RD-02017,train,经常自慰会缩短寿命,1,谣言
RD-02018,train,高血压等慢病需规范用药不能靠调理代替,0,非谣言
RD-02019,train,有了颈动脉斑块就要吃阿司匹林，岁数大了吃阿司匹林能预防心梗、脑梗,1,谣言
RD-02020,train,乳腺增生是乳腺癌的前兆,1,谣言
RD-02021,train,青少年及成人适龄接种疫苗可有效预防疾病,0,非谣言
RD-02022,train,洗牙不能让牙齿变白,0,非谣言
RD-02023,train,抗菌药对流感病毒无效,0,非谣言
RD-02024,train,一些营养素，如胡萝卜中的β-胡萝卜素，经加热处理后，吸收率可显著提高；菠菜、苋菜等叶菜类中的草酸和植酸会影响钙、铁等吸收，焯水后能大幅降低草酸和植酸的含量，提升营养素利用率。四季豆、扁豆等豆类含有植物凝集素和皂苷，未充分加热易引发恶心、腹泻等中毒症状，需彻底煮熟后食用。,0,非谣言
RD-02025,train,晚饭后不动就会胖,1,谣言
RD-02026,train,按摩眼部能治近视,1,谣言
RD-02027,train,鸭血、鸡血、猪血不能清肺。吃了后大便发黑不是「排毒」，是铁太多没吸收。没那么多毒要排！,0,非谣言
RD-02028,train,喝水虽有益健康但不会直接排脂肪,0,非谣言
RD-02029,train,咳嗽就是肺热,1,谣言
RD-02030,train,气血虚证需中医辨证论治不可自行判断,0,非谣言
RD-02031,train,精子多说明性能力强,1,谣言
RD-02032,train,"定期输液并不能预防心血管疾病大部分水果加热后,营养流失不大,只有少部分维生素C含量高的水果,加热后维生素C会遭到破坏,比如猕猴桃、橘子、柚子、橙子、草莓等。",0,非谣言
RD-02033,train,运动一定要快节奏才燃脂,1,谣言
RD-02034,train,维生素片的服用应遵循医生的建议，不应随意大剂量长期服用。,0,非谣言
RD-02035,train,多吃蛋白粉就能增肌,1,谣言
RD-02036,train,减肥就必须完全戒糖,1,谣言
RD-02037,train,“脾胃虚弱”应结合现代消化系统检查分析,0,非谣言
RD-02038,train,同等摄入量下，动物油和植物油所含能量几乎一致,0,非谣言
RD-02039,train,睡眠分阶段包括浅睡、深睡和快速眼动期,0,非谣言
RD-02040,train,饭后百步走活到九十九,1,谣言
RD-02041,train,碱性食物能防癌,1,谣言
RD-02042,train,吃菠菜会得肾结石,1,谣言
RD-02043,train,上了年纪都应该吃阿司匹林,1,谣言
RD-02044,train,少食多餐适合部分人但非普适方案,0,非谣言
RD-02045,train,起夜频繁属于老化必然现象,1,谣言
RD-02046,train,艾灸可以包治百病,1,谣言
RD-02047,train,高温下运动出汗多，减肥更高效,1,谣言
RD-02048,train,糖尿病早期无明显症状但已对器官造成损害,0,非谣言
RD-02049,train,肿瘤治疗策略需多学科综合制定,0,非谣言
RD-02050,train,得了传染病一辈子都会传染人,1,谣言
RD-02051,train,糖尿病可通过调整饮食运动和药物控制病情,0,非谣言
RD-02052,train,母乳比奶粉营养差,1,谣言
RD-02053,train,月经不是排毒行为而是子宫内膜剥落,0,非谣言
RD-02054,train,多看绿色能治疗近视,1,谣言
RD-02055,train,肥胖是因为体质寒湿,1,谣言
RD-02056,train,蛋黄的颜色不能代表营养水平，受到母鸡的年龄、品种、健康状况，饲料成分及色素的含量等多种因素的影响,0,非谣言
RD-02057,train,包皮不割会导致不育,1,谣言
RD-02058,train,合理补钙有助脂肪代谢但非减肥手段,0,非谣言
RD-02059,train,新冠疫苗是实验品不能打,1,谣言
RD-02060,train,晚饭不吃可能导致营养不足和代谢紊乱,0,非谣言
RD-02061,train,鱼刺卡喉喝醋能软化,1,谣言
RD-02062,train,登革热主要通过蚊虫叮咬传播,0,非谣言
RD-02063,train,趁热吃东西对胃肠更好,1,谣言
RD-02064,train,得癌症不能吃糖,1,谣言
RD-02065,train,老花眼是自然退化与智力无关,0,非谣言
RD-02066,train,激光手术需评估术后仍需保护,0,非谣言
RD-02067,train,心理治疗是外国人的玩意,1,谣言
RD-02068,train,隐形眼镜需定时更换避免缺氧与感染,0,非谣言
RD-02069,train,咨询不是说教而是协助探索自我,0,非谣言
RD-02070,train,调气补肾是治百病之本,1,谣言
RD-02071,train,捏脊可以治疗孩子挑食,1,谣言
